Date,sp500,nasdaq,tlt,gld,vix,sp500_1m_mom,sp500_realized_vol,sp500_drawdown
2005-02-02,1193.18994140625,2075.06005859375,46.422584533691406,42.15999984741211,11.65999984741211,-0.007395526897907123,0.10106966420020998,-0.007395526897907161
2005-02-03,1189.8900146484375,2057.639892578125,46.397186279296875,41.68000030517578,11.789999961853027,0.001548727532251215,0.09285721139936923,-0.010140707649978842
2005-02-04,1203.030029296875,2086.659912109375,47.041961669921875,41.470001220703125,11.210000038146973,0.016295841334785566,0.09915026406242104,0.0
2005-02-07,1201.719970703125,2082.030029296875,47.39231491088867,41.27000045776367,11.729999542236328,0.011642455011948716,0.098840752674615,-0.0010889658294861344
2005-02-08,1202.300048828125,2086.679931640625,47.66144943237305,41.2599983215332,11.600000381469727,0.013581389337002925,0.09857455560937818,-0.0006067849105783716
2005-02-09,1191.989990234375,2052.550048828125,47.78839874267578,41.310001373291016,12.0,0.0014618695520898228,0.10300165113632483,-0.009176860754633432
2005-02-10,1197.010009765625,2053.10009765625,47.143524169921875,41.75,11.510000228881836,0.011851342485554195,0.10137537066781871,-0.005004047600348323
2005-02-11,1205.300048828125,2076.659912109375,47.11307907104492,42.08000183105469,11.430000305175781,0.014818639706842163,0.1031179252278804,0.0
2005-02-14,1206.1400146484375,2082.909912109375,47.26035690307617,42.54999923706055,11.520000457763672,0.024366270046559668,0.09736207672361474,0.0
2005-02-15,1210.1199951171875,2089.2099609375,47.02170944213867,42.58000183105469,11.270000457763672,0.02161210884056497,0.09611083939611374,0.0
2005-02-16,1210.3399658203125,2087.429931640625,46.8439826965332,42.52000045776367,11.100000381469727,0.012006877695339258,0.09084127092982283,0.0
2005-02-17,1200.75,2061.340087890625,46.54948425292969,42.72999954223633,11.770000457763672,0.013607620143626376,0.08879101437146425,-0.007923365410653745
2005-02-18,1201.5899658203125,2058.6201171875,46.133121490478516,42.75,11.180000305175781,0.02227302037530743,0.08332338503872391,-0.007229373768608603
2005-02-22,1184.1600341796875,2030.3199462890625,45.93006134033203,43.56999969482422,13.140000343322754,0.013948503798032252,0.09619212713412927,-0.02163022983619437
2005-02-23,1190.800048828125,2031.25,46.08235549926758,43.41999816894531,12.390000343322754,0.023243865802900165,0.09636538610008309,-0.016144155810755408
2005-02-24,1200.199951171875,2051.699951171875,45.98084259033203,43.33000183105469,11.569999694824219,0.027207843190516945,0.09874853604527938,-0.008377823532882404
2005-02-25,1211.3699951171875,2065.39990234375,46.204254150390625,43.5,11.489999771118164,0.03176986937279258,0.10192696418352674,0.0
2005-02-28,1203.5999755859375,2051.719970703125,45.70664596557617,43.529998779296875,12.079999923706055,0.024732813034911816,0.10553251413521837,-0.006414241365205955
2005-03-01,1210.4100341796875,2071.25,45.692386627197266,43.220001220703125,12.039999961853027,0.03333735940826488,0.10561894706862122,-0.0007924589030349342
2005-03-02,1210.0799560546875,2067.5,45.63127517700195,43.25,12.5,0.024388950914770335,0.1027485174311501,-0.0010649422287987264
2005-03-03,1210.469970703125,2058.39990234375,45.605812072753906,42.970001220703125,12.930000305175781,0.017706203847491553,0.10063660148703163,-0.0007429806068256065
2005-03-04,1222.1199951171875,2070.610107421875,46.099853515625,43.380001068115234,11.9399995803833,0.024245975185511304,0.10489860697486139,0.0
2005-03-07,1225.31005859375,2090.2099609375,46.283199310302734,43.470001220703125,12.260000228881836,0.029767494061858857,0.10401152893916539,0.0
2005-03-08,1219.4300537109375,2073.550048828125,45.84519958496094,44.029998779296875,12.399999618530273,0.01363226520924643,0.09993803840834392,-0.0047987893689216896
2005-03-09,1207.010009765625,2061.2900390625,45.0964469909668,44.02000045776367,12.699999809265137,0.004402056378745911,0.10668780257502018,-0.014935035177241093
2005-03-10,1209.25,2059.719970703125,45.371498107910156,44.20000076293945,12.489999771118164,0.005780546360826477,0.10683459689640627,-0.013106934429463205
2005-03-11,1200.0799560546875,2041.5999755859375,45.04047393798828,44.43000030517578,12.800000190734863,0.006786941070471508,0.10584735671867643,-0.020590790357191958
2005-03-14,1206.8299560546875,2051.0400390625,45.31039047241211,44.029998779296875,12.390000343322754,0.008203729466711218,0.10660852185826429,-0.01508198060519599
2005-03-15,1197.75,2034.97998046875,45.025150299072266,44.060001373291016,13.149999618530273,-0.006264040921151293,0.10723126351965473,-0.022492314006937818
2005-03-16,1188.0699462890625,2015.75,45.300201416015625,44.310001373291016,13.489999771118164,-0.014981733579780165,0.11048892772878585,-0.03039239908585
2005-03-17,1190.2099609375,2016.4200439453125,45.447898864746094,43.81999969482422,13.289999961853027,-0.01645294207188064,0.10992670422916202,-0.028645890409594192
2005-03-18,1189.6500244140625,2007.7900390625,45.16264343261719,43.88999938964844,13.140000343322754,-0.017094322248730642,0.10987899767933267,-0.029102865784529187
2005-03-21,1183.780029296875,2007.510009765625,45.03532028198242,43.09000015258789,13.609999656677246,-0.014132809246824918,0.10790678869892321,-0.03389348598389677
2005-03-22,1171.7099609375,1989.3399658203125,44.653350830078125,42.650001525878906,14.270000457763672,-0.024867055928195714,0.11267839297204936,-0.04374410972987944
2005-03-23,1172.530029296875,1990.219970703125,44.86725616455078,42.41999816894531,14.0600004196167,-0.009821311771317287,0.10179695318923386,-0.04307483557055672
2005-03-24,1171.4200439453125,1991.06005859375,44.9589729309082,42.38999938964844,13.420000076293945,-0.01627477669478139,0.09938607579817937,-0.04398071677489156
2005-03-28,1174.280029296875,1992.52001953125,44.68390655517578,42.540000915527344,13.75,-0.021596336385192982,0.09510512370055263,-0.04164662563485406
2005-03-29,1165.3599853515625,1973.8800048828125,44.948768615722656,42.560001373291016,14.489999771118164,-0.03798179742859986,0.0898548544976982,-0.04892645157176815
2005-03-30,1181.4100341796875,2005.6700439453125,45.17286682128906,42.61000061035156,13.640000343322754,-0.018436309285772,0.103103805115423,-0.03582768631185904
2005-03-31,1180.5899658203125,1999.22998046875,45.498809814453125,42.81999969482422,14.020000457763672,-0.024636336049200458,0.10035094595080882,-0.03649696047118176
2005-04-01,1172.9200439453125,1984.81005859375,45.65217590332031,42.619998931884766,14.09000015258789,-0.03070864195662759,0.1019545229509752,-0.042756536830003564
2005-04-04,1176.1199951171875,1991.0699462890625,45.641990661621094,42.400001525878906,14.109999656677246,-0.028377387640591056,0.1028227410111723,-0.04014499279718343
2005-04-05,1181.3900146484375,1999.3199462890625,45.524383544921875,42.45000076293945,13.680000305175781,-0.03332731698317759,0.0973012233020801,-0.03584402465096725
2005-04-06,1184.0699462890625,1999.1400146484375,45.68286895751953,42.630001068115234,13.149999618530273,-0.03365687893888469,0.09712213021841512,-0.03365687893888465
2005-04-07,1191.1400146484375,2018.7900390625,45.314815521240234,42.56999969482422,12.329999923706055,-0.02319939464867915,0.09979702525822448,-0.027886855009195296
2005-04-08,1181.199951171875,1999.3499755859375,45.4732666015625,42.689998626708984,12.619999885559082,-0.021383466901622294,0.09787090190748005,-0.03599913924847625
2005-04-11,1181.2099609375,1992.1199951171875,45.718631744384766,42.779998779296875,11.979999542236328,-0.023187958703742018,0.09739723448376882,-0.03599097007892215
2005-04-12,1187.760009765625,2005.4000244140625,46.14299392700195,42.84000015258789,11.300000190734863,-0.01026593788764274,0.09700077946602073,-0.03064534446997033
2005-04-13,1173.7900390625,1974.3699951171875,46.0305061340332,42.900001525878906,13.3100004196167,-0.027377441889328002,0.10180737143014883,-0.04204651644692929
2005-04-14,1162.050048828125,1946.7099609375,45.95893478393555,42.310001373291016,14.529999732971191,-0.0298058452697767,0.10405278802412044,-0.05162775684566446
2005-04-15,1142.6199951171875,1908.1500244140625,46.567317962646484,42.400001525878906,17.739999771118164,-0.038255282286904,0.11477312130200157,-0.0674850115663486
2005-04-18,1145.97998046875,1912.9200439453125,46.531517028808594,42.689998626708984,16.559999465942383,-0.03716149412319747,0.11529409012062138,-0.06474286044468178
2005-04-19,1152.780029296875,1932.3599853515625,46.981388092041016,43.279998779296875,14.960000038146973,-0.030992303921774877,0.11830336774770232,-0.05919320484491529
2005-04-20,1137.5,1913.760009765625,46.86381149291992,43.400001525878906,16.920000076293945,-0.03909512591149533,0.12470990540457366,-0.0716635417932722
2005-04-21,1159.949951171875,1962.4100341796875,46.373043060302734,43.189998626708984,14.40999984741211,-0.010036621824240255,0.14149857019711043,-0.05334168846772282
2005-04-22,1152.1199951171875,1932.18994140625,46.761566162109375,43.38999938964844,15.380000114440918,-0.017406832805746286,0.14308543090211837,-0.05973187191539131
2005-04-25,1162.0999755859375,1950.780029296875,46.89960479736328,43.439998626708984,14.619999885559082,-0.007956213834266701,0.1467829187010358,-0.0515870106219129
2005-04-26,1151.8299560546875,1927.43994140625,46.827999114990234,43.63999938964844,14.90999984741211,-0.019118159793307554,0.1492693288695304,-0.05996857858442239
2005-04-27,1156.3800048828125,1930.4300537109375,46.991600036621094,43.20000076293945,14.869999885559082,-0.0077057566602829475,0.14807434203352082,-0.0562551929019879
2005-04-28,1143.219970703125,1904.1800537109375,47.339256286621094,43.0,16.860000610351562,-0.03232583300604841,0.14346096602330316,-0.0669953595131972
2005-04-29,1156.8499755859375,1921.6500244140625,47.2574577331543,43.349998474121094,15.3100004196167,-0.020108582083263493,0.15084840668784777,-0.055871640429020875
2005-05-02,1162.1600341796875,1928.6500244140625,47.2471923828125,42.880001068115234,15.119999885559082,-0.009173694167107893,0.15057644187225605,-0.051537995604588285
2005-05-03,1161.1700439453125,1933.0699462890625,47.375450134277344,42.7599983215332,14.529999732971191,-0.012711246500307527,0.15015065279813997,-0.05234594639829284
2005-05-04,1175.6500244140625,1962.22998046875,46.9598388671875,42.900001525878906,13.850000381469727,-0.004858675088838527,0.15597221136993403,-0.04052854527015045
2005-05-05,1172.6300048828125,1961.800048828125,47.0676155090332,42.90999984741211,13.979999542236328,-0.009661541906458626,0.15591321876742303,-0.04299324349903464
2005-05-06,1171.3499755859375,1967.3499755859375,46.718727111816406,42.52000045776367,14.050000190734863,-0.016614368436225324,0.1541775091059119,-0.04403790096177028
2005-05-09,1178.8399658203125,1979.6700439453125,46.76494216918945,42.54999923706055,13.75,-0.0019979558492371208,0.1534849276247902,-0.037925170406884416
2005-05-10,1166.219970703125,1962.77001953125,47.09834289550781,42.63999938964844,14.90999984741211,-0.012690368969186294,0.15785782838274337,-0.04822460035824797
2005-05-11,1171.1099853515625,1971.550048828125,47.24203109741211,42.689998626708984,14.449999809265137,-0.014018003870451934,0.15726719967573538,-0.044233761783030845
2005-05-12,1159.3599853515625,1963.8800048828125,47.42674255371094,42.15999984741211,16.1200008392334,-0.012293556113717519,0.15583251368261736,-0.053823171351320115
2005-05-13,1154.050048828125,1976.780029296875,47.61147689819336,41.95000076293945,16.31999969482422,-0.006884385064195531,0.15278803625195275,-0.05815671655173376
2005-05-16,1165.68994140625,1994.4300537109375,47.554988861083984,41.880001068115234,15.680000305175781,0.020190392595655915,0.14444577284018215,-0.048657167848539615
2005-05-17,1173.800048828125,2004.1500244140625,47.688385009765625,41.86000061035156,14.569999694824219,0.02427622544330621,0.14579254132407066,-0.04203834727737519
2005-05-18,1185.56005859375,2030.6500244140625,48.006507873535156,42.04999923706055,13.630000114440918,0.028435632526414345,0.1481376338894381,-0.03244076853953181
2005-05-19,1191.0799560546875,2042.5799560546875,47.88337326049805,41.97999954223633,13.319999694824219,0.047103258070055,0.1385277947464557,-0.027935870026519913
2005-05-20,1189.280029296875,2046.4200439453125,47.939788818359375,41.650001525878906,13.140000343322754,0.025285641070434517,0.1234266702150063,-0.029404826185974134
2005-05-23,1193.8599853515625,2056.64990234375,48.3143310546875,41.619998931884766,12.949999809265137,0.036228856726099545,0.1202243394920591,-0.025667032618896284
2005-05-24,1194.0699462890625,2061.6201171875,48.44772720336914,41.72999954223633,12.6899995803833,0.027510516629178694,0.11761885803547747,-0.025495679306298032
2005-05-25,1190.010009765625,2050.1201171875,48.10911560058594,41.869998931884766,12.579999923706055,0.03314730052838177,0.11312504221509198,-0.028809074552638342
2005-05-26,1197.6199951171875,2071.239990234375,48.09370803833008,41.689998626708984,12.239999771118164,0.0356630087516554,0.11408381574423318,-0.0225984135871222
2005-05-27,1198.780029296875,2075.72998046875,48.1450309753418,41.880001068115234,12.149999618530273,0.0485996221353433,0.1038085495790805,-0.021651686535016847
2005-05-31,1191.5,2068.219970703125,48.740169525146484,41.650001525878906,13.289999961853027,0.02995204663120865,0.1014432278983729,-0.027593063777304454
2005-06-01,1202.219970703125,2087.860107421875,49.336997985839844,41.529998779296875,12.359999656677246,0.034470241055668316,0.10428420785801704,-0.01884428168093615
2005-06-02,1204.2900390625,2097.800048828125,49.45541000366211,42.099998474121094,11.84000015258789,0.03713495309496495,0.10389106010018953,-0.017154857567540104
2005-06-03,1196.02001953125,2071.429931640625,49.04861831665039,42.16999816894531,12.149999618530273,0.01732658078014304,0.10030242586893645,-0.02390418560353227
2005-06-06,1197.510009765625,2075.760009765625,49.306068420410156,42.47999954223633,12.279999732971191,0.021217267833172127,0.099537747405561,-0.02268817482819838
2005-06-07,1197.260009765625,2067.159912109375,49.69746398925781,42.380001068115234,12.390000343322754,0.02211980596723584,0.09934868426470979,-0.022892204819013044
2005-06-08,1194.6700439453125,2060.179931640625,49.460567474365234,42.34000015258789,12.699999809265137,0.013428521753573675,0.09797356307206623,-0.02500592762912767
2005-06-09,1200.9300537109375,2076.909912109375,49.419410705566406,42.27000045776367,12.079999923706055,0.029762895405474277,0.0899198366455781,-0.019897008689206932
2005-06-10,1198.1099853515625,2063.0,48.863243103027344,42.619998931884766,11.960000038146973,0.023055050625236273,0.09022609473964562,-0.022198522775046973
